session_id,timestamp,device,traffic_source,opened,searched,viewed_product,added_to_cart,reached_checkout,placed_order
47207,2026-04-02 15:17:00,mobile,direct,True,False,False,False,False,False
47208,2026-04-24 10:50:00,mobile,paid_social,True,False,False,False,False,False
47209,2026-04-02 15:11:00,mobile,email,True,True,False,False,False,False
47210,2026-04-13 06:34:00,tablet,paid_social,True,True,True,True,False,False
47211,2026-04-14 10:51:00,desktop,paid_search,True,False,False,False,False,False
47212,2026-04-06 15:44:00,tablet,direct,True,False,False,False,False,False
47213,2026-05-15 19:54:00,desktop,paid_social,True,True,True,True,False,False
47214,2026-05-30 16:51:00,tablet,paid_social,True,True,True,False,False,False
47215,2026-04-28 12:02:00,desktop,direct,True,True,False,False,False,False
47216,2026-05-08 05:34:00,desktop,email,True,True,True,True,True,True
47217,2026-04-26 11:20:00,mobile,organic,True,False,False,False,False,False
47218,2026-05-03 22:03:00,desktop,organic,True,True,True,True,False,False
47219,2026-04-02 08:11:00,mobile,organic,True,False,False,False,False,False
47220,2026-04-24 11:04:00,mobile,organic,True,True,True,False,False,False
47221,2026-05-24 09:25:00,mobile,paid_social,True,True,True,False,False,False
47222,2026-04-20 15:04:00,mobile,paid_social,True,True,True,False,False,False
47223,2026-04-28 17:59:00,mobile,paid_social,True,True,False,False,False,False
47224,2026-05-26 17:03:00,mobile,email,True,False,False,False,False,False
47225,2026-04-13 20:38:00,mobile,organic,True,True,True,False,False,False
47226,2026-05-14 06:51:00,tablet,direct,True,True,False,False,False,False
47227,2026-04-26 08:23:00,desktop,paid_social,True,True,True,False,False,False
47228,2026-04-25 14:21:00,mobile,organic,True,True,False,False,False,False
47229,2026-05-08 20:48:00,tablet,organic,True,True,True,True,True,True
47230,2026-05-17 11:19:00,desktop,organic,True,False,False,False,False,False
47231,2026-04-02 16:34:00,mobile,organic,True,True,True,False,False,False
47232,2026-05-13 17:10:00,tablet,organic,True,True,False,False,False,False
47233,2026-04-02 13:25:00,mobile,paid_search,True,True,True,True,True,True
47234,2026-05-07 18:58:00,mobile,paid_social,True,False,False,False,False,False
47235,2026-05-08 12:54:00,mobile,paid_search,True,False,False,False,False,False
47236,2026-04-12 13:58:00,mobile,paid_social,True,False,False,False,False,False
47237,2026-04-25 17:58:00,mobile,paid_social,True,True,True,True,False,False
47238,2026-04-15 06:51:00,mobile,paid_social,True,True,True,True,False,False
47239,2026-04-22 19:35:00,desktop,paid_social,True,False,False,False,False,False
47240,2026-04-30 09:31:00,mobile,paid_social,True,True,False,False,False,False
47241,2026-05-27 14:21:00,desktop,direct,True,True,True,True,True,True
47242,2026-04-05 17:31:00,mobile,organic,True,True,False,False,False,False
47243,2026-05-20 13:42:00,mobile,paid_search,True,True,True,True,False,False
47244,2026-04-07 15:22:00,desktop,direct,True,True,False,False,False,False
47245,2026-04-21 19:23:00,mobile,paid_social,True,False,False,False,False,False
47246,2026-05-18 18:12:00,mobile,direct,True,True,False,False,False,False
47247,2026-04-10 13:32:00,mobile,email,True,True,True,True,True,True
47248,2026-04-02 19:47:00,desktop,direct,True,True,False,False,False,False
47249,2026-04-20 16:30:00,mobile,paid_search,True,True,True,False,False,False
47250,2026-05-27 12:12:00,desktop,organic,True,True,True,False,False,False
47251,2026-05-27 17:08:00,tablet,organic,True,True,True,False,False,False
47252,2026-05-20 13:07:00,desktop,email,True,False,False,False,False,False
47253,2026-04-08 07:43:00,mobile,organic,True,True,True,False,False,False
47254,2026-05-19 15:00:00,mobile,paid_search,True,True,True,False,False,False
47255,2026-05-22 23:33:00,mobile,paid_search,True,True,True,True,False,False
47256,2026-04-10 20:11:00,mobile,paid_social,True,True,True,False,False,False
47257,2026-04-22 16:50:00,desktop,direct,True,True,False,False,False,False
47258,2026-05-18 16:13:00,mobile,direct,True,True,True,False,False,False
47259,2026-05-24 02:46:00,mobile,email,True,True,True,False,False,False
47260,2026-05-14 12:14:00,desktop,paid_social,True,False,False,False,False,False
47261,2026-04-11 01:19:00,mobile,direct,True,True,False,False,False,False
47262,2026-04-06 01:34:00,mobile,organic,True,True,True,True,False,False
47263,2026-04-18 13:35:00,mobile,paid_search,True,False,False,False,False,False
47264,2026-05-09 13:59:00,desktop,paid_search,True,False,False,False,False,False
47265,2026-05-23 09:38:00,desktop,direct,True,True,False,False,False,False
47266,2026-04-16 07:58:00,desktop,organic,True,False,False,False,False,False
47267,2026-04-27 21:57:00,desktop,organic,True,True,False,False,False,False
47268,2026-04-18 13:32:00,desktop,direct,True,True,True,False,False,False
47269,2026-05-10 10:17:00,desktop,organic,True,True,False,False,False,False
47270,2026-05-27 17:22:00,desktop,paid_search,True,False,False,False,False,False
47271,2026-05-19 18:06:00,mobile,paid_social,True,True,True,False,False,False
47272,2026-05-24 16:43:00,mobile,organic,True,False,False,False,False,False
47273,2026-05-21 23:11:00,mobile,paid_search,True,True,True,False,False,False
47274,2026-05-12 06:19:00,desktop,direct,True,True,False,False,False,False
47275,2026-05-30 13:53:00,mobile,paid_search,True,True,False,False,False,False
47276,2026-04-14 06:02:00,mobile,direct,True,True,True,False,False,False
47277,2026-04-22 12:46:00,tablet,direct,True,True,True,False,False,False
47278,2026-05-07 09:11:00,mobile,paid_social,True,True,False,False,False,False
47279,2026-04-20 14:43:00,mobile,paid_social,True,True,True,False,False,False
47280,2026-04-25 21:55:00,mobile,organic,True,True,False,False,False,False
47281,2026-04-30 14:07:00,mobile,organic,True,False,False,False,False,False
47282,2026-04-22 07:40:00,mobile,organic,True,True,False,False,False,False
47283,2026-05-13 10:06:00,desktop,organic,True,True,True,False,False,False
47284,2026-04-19 07:45:00,desktop,direct,True,True,False,False,False,False
47285,2026-05-12 19:14:00,mobile,paid_search,True,True,False,False,False,False
47286,2026-05-25 17:26:00,desktop,organic,True,True,True,True,False,False
47287,2026-04-22 18:24:00,mobile,paid_search,True,True,True,False,False,False
47288,2026-04-14 14:57:00,mobile,paid_social,True,True,True,True,True,False
47289,2026-04-29 19:58:00,mobile,organic,True,True,True,True,True,True
47290,2026-04-16 00:11:00,desktop,paid_social,True,True,True,False,False,False
47291,2026-05-13 16:29:00,desktop,email,True,True,True,False,False,False
47292,2026-04-09 12:09:00,mobile,direct,True,True,True,True,False,False
47293,2026-04-10 16:10:00,mobile,paid_social,True,False,False,False,False,False
47294,2026-05-25 13:43:00,tablet,paid_search,True,True,True,True,False,False
47295,2026-04-11 00:09:00,mobile,organic,True,True,True,False,False,False
47296,2026-04-05 11:01:00,mobile,paid_search,True,False,False,False,False,False
47297,2026-04-20 20:23:00,desktop,paid_social,True,True,False,False,False,False
47298,2026-04-11 12:29:00,desktop,organic,True,True,True,False,False,False
47299,2026-04-04 07:03:00,desktop,organic,True,False,False,False,False,False
47300,2026-04-21 17:02:00,mobile,organic,True,True,True,False,False,False
47301,2026-05-26 18:04:00,mobile,organic,True,True,True,False,False,False
47302,2026-05-10 13:54:00,mobile,organic,True,True,True,False,False,False
47303,2026-05-10 09:39:00,mobile,organic,True,True,True,False,False,False
47304,2026-04-04 11:46:00,mobile,paid_social,True,True,True,False,False,False
47305,2026-05-21 16:46:00,desktop,organic,True,True,True,False,False,False
47306,2026-04-07 10:44:00,mobile,direct,True,True,False,False,False,False
47307,2026-05-10 19:13:00,mobile,email,True,True,False,False,False,False
47308,2026-04-05 19:01:00,mobile,email,True,True,True,True,True,True
47309,2026-05-13 18:01:00,desktop,direct,True,True,True,True,True,False
47310,2026-04-03 18:27:00,tablet,organic,True,False,False,False,False,False
47311,2026-04-15 11:24:00,mobile,paid_search,True,True,True,False,False,False
47312,2026-05-20 04:10:00,mobile,paid_search,True,True,True,False,False,False
47313,2026-04-04 02:48:00,mobile,paid_social,True,True,True,False,False,False
47314,2026-04-10 13:11:00,mobile,paid_social,True,True,True,False,False,False
47315,2026-05-13 09:13:00,tablet,paid_social,True,False,False,False,False,False
47316,2026-05-22 13:49:00,mobile,email,True,False,False,False,False,False
47317,2026-05-05 13:56:00,mobile,organic,True,True,True,False,False,False
47318,2026-05-25 10:19:00,mobile,organic,True,True,True,False,False,False
47319,2026-04-12 08:13:00,tablet,paid_search,True,False,False,False,False,False
47320,2026-05-16 13:48:00,desktop,organic,True,False,False,False,False,False
47321,2026-05-04 03:26:00,mobile,paid_social,True,True,True,False,False,False
47322,2026-04-01 09:22:00,mobile,paid_search,True,False,False,False,False,False
47323,2026-05-04 13:32:00,mobile,organic,True,True,False,False,False,False
47324,2026-04-16 13:46:00,mobile,organic,True,True,True,True,True,True
47325,2026-05-16 07:57:00,mobile,paid_social,True,True,True,True,False,False
47326,2026-04-23 15:02:00,mobile,organic,True,True,False,False,False,False
47327,2026-05-06 16:05:00,mobile,direct,True,True,True,True,False,False
47328,2026-04-06 07:42:00,mobile,direct,True,True,True,True,True,True
47329,2026-04-17 14:25:00,mobile,organic,True,True,True,False,False,False
47330,2026-05-02 06:47:00,desktop,organic,True,True,True,False,False,False
47331,2026-05-28 15:14:00,mobile,organic,True,True,True,False,False,False
47332,2026-04-05 07:59:00,mobile,direct,True,True,False,False,False,False
47333,2026-04-15 12:26:00,desktop,paid_social,True,True,True,False,False,False
47334,2026-05-22 07:51:00,mobile,organic,True,False,False,False,False,False
47335,2026-04-06 05:31:00,mobile,organic,True,False,False,False,False,False
47336,2026-05-17 19:08:00,mobile,paid_social,True,True,False,False,False,False
47337,2026-05-08 10:58:00,desktop,paid_social,True,True,False,False,False,False
47338,2026-04-03 16:13:00,mobile,paid_social,True,True,True,False,False,False
47339,2026-05-27 20:27:00,mobile,email,True,True,True,False,False,False
47340,2026-05-22 18:17:00,mobile,paid_search,True,True,False,False,False,False
47341,2026-04-25 09:08:00,mobile,organic,True,True,False,False,False,False
47342,2026-04-21 07:45:00,tablet,direct,True,True,True,False,False,False
47343,2026-05-25 12:10:00,mobile,organic,True,False,False,False,False,False
47344,2026-05-01 21:34:00,tablet,organic,True,True,True,False,False,False
47345,2026-04-23 20:14:00,tablet,paid_search,True,True,False,False,False,False
47346,2026-04-22 11:12:00,mobile,organic,True,False,False,False,False,False
47347,2026-05-20 22:03:00,mobile,organic,True,True,True,False,False,False
47348,2026-05-16 13:51:00,desktop,organic,True,True,False,False,False,False
47349,2026-04-25 16:25:00,mobile,paid_search,True,True,False,False,False,False
47350,2026-04-08 19:05:00,mobile,direct,True,True,True,False,False,False
47351,2026-05-24 12:16:00,mobile,email,True,True,False,False,False,False
47352,2026-04-12 06:23:00,mobile,paid_social,True,False,False,False,False,False
47353,2026-05-17 23:57:00,mobile,organic,True,True,True,False,False,False
47354,2026-04-26 15:17:00,mobile,email,True,True,True,False,False,False
47355,2026-05-07 14:24:00,desktop,paid_search,True,False,False,False,False,False
47356,2026-05-19 21:29:00,desktop,direct,True,True,True,True,False,False
47357,2026-05-06 23:13:00,mobile,organic,True,True,False,False,False,False
47358,2026-05-09 17:17:00,mobile,direct,True,False,False,False,False,False
47359,2026-04-11 11:33:00,mobile,organic,True,True,True,False,False,False
47360,2026-04-12 05:14:00,desktop,paid_social,True,True,True,True,False,False
47361,2026-05-30 18:19:00,mobile,organic,True,False,False,False,False,False
47362,2026-05-07 17:38:00,mobile,paid_search,True,True,False,False,False,False
47363,2026-05-05 14:53:00,mobile,paid_social,True,False,False,False,False,False
47364,2026-05-09 18:07:00,mobile,organic,True,True,False,False,False,False
47365,2026-04-07 13:58:00,desktop,paid_social,True,True,True,False,False,False
47366,2026-04-21 14:20:00,mobile,organic,True,False,False,False,False,False
47367,2026-04-24 15:15:00,mobile,organic,True,True,False,False,False,False
47368,2026-04-17 14:26:00,mobile,email,True,True,True,False,False,False
47369,2026-04-07 09:29:00,mobile,paid_social,True,True,False,False,False,False
47370,2026-05-26 21:26:00,mobile,organic,True,False,False,False,False,False
47371,2026-05-26 19:54:00,mobile,paid_social,True,True,True,False,False,False
47372,2026-05-28 13:52:00,mobile,email,True,True,True,True,True,True
47373,2026-04-18 21:30:00,mobile,paid_search,True,True,True,False,False,False
47374,2026-04-19 22:09:00,tablet,paid_search,True,True,True,False,False,False
47375,2026-05-01 22:29:00,mobile,paid_social,True,True,False,False,False,False
47376,2026-04-10 10:37:00,mobile,direct,True,True,True,False,False,False
47377,2026-04-02 17:02:00,tablet,paid_search,True,True,False,False,False,False
47378,2026-05-27 16:57:00,desktop,organic,True,False,False,False,False,False
47379,2026-05-23 19:43:00,desktop,organic,True,False,False,False,False,False
47380,2026-04-27 13:10:00,mobile,paid_social,True,True,True,False,False,False
47381,2026-05-16 11:56:00,mobile,paid_search,True,True,False,False,False,False
47382,2026-05-10 22:10:00,mobile,paid_search,True,False,False,False,False,False
47383,2026-05-05 16:22:00,mobile,paid_social,True,True,True,False,False,False
47384,2026-05-14 13:09:00,tablet,organic,True,True,True,False,False,False
47385,2026-04-01 17:08:00,mobile,direct,True,True,True,False,False,False
47386,2026-04-09 08:13:00,mobile,paid_social,True,False,False,False,False,False
47387,2026-04-26 15:09:00,tablet,email,True,True,True,False,False,False
47388,2026-05-21 07:53:00,mobile,direct,True,True,True,False,False,False
47389,2026-05-03 13:03:00,desktop,paid_social,True,True,False,False,False,False
47390,2026-05-16 18:25:00,desktop,paid_search,True,True,False,False,False,False
47391,2026-04-15 17:56:00,mobile,organic,True,False,False,False,False,False
47392,2026-04-06 21:39:00,mobile,organic,True,True,True,False,False,False
47393,2026-05-25 18:57:00,desktop,paid_social,True,False,False,False,False,False
47394,2026-05-24 16:53:00,mobile,direct,True,False,False,False,False,False
47395,2026-05-19 16:53:00,desktop,email,True,True,True,False,False,False
47396,2026-04-04 15:55:00,desktop,email,True,True,True,False,False,False
47397,2026-05-07 07:38:00,mobile,organic,True,True,True,True,True,True
47398,2026-04-02 18:34:00,desktop,direct,True,True,True,True,True,True
47399,2026-04-27 13:26:00,desktop,organic,True,False,False,False,False,False
47400,2026-04-20 15:18:00,desktop,paid_social,True,True,False,False,False,False
47401,2026-05-21 16:50:00,mobile,direct,True,False,False,False,False,False
47402,2026-04-11 20:40:00,mobile,organic,True,True,True,True,False,False
47403,2026-05-28 04:16:00,desktop,paid_social,True,True,True,False,False,False
47404,2026-05-12 09:21:00,desktop,paid_social,True,True,False,False,False,False
47405,2026-04-01 11:21:00,tablet,paid_social,True,False,False,False,False,False
47406,2026-04-19 19:38:00,mobile,paid_search,True,False,False,False,False,False
47407,2026-04-26 06:08:00,mobile,direct,True,True,True,True,False,False
47408,2026-04-10 16:11:00,mobile,email,True,True,True,False,False,False
47409,2026-05-12 21:49:00,mobile,paid_search,True,False,False,False,False,False
47410,2026-04-17 14:56:00,mobile,paid_social,True,True,True,True,True,True
47411,2026-05-24 16:30:00,mobile,paid_search,True,True,True,False,False,False
47412,2026-05-10 16:34:00,mobile,paid_search,True,True,True,False,False,False
47413,2026-05-01 20:20:00,mobile,organic,True,True,True,False,False,False
47414,2026-05-19 00:38:00,desktop,direct,True,True,False,False,False,False
47415,2026-04-14 17:34:00,mobile,paid_social,True,False,False,False,False,False
47416,2026-05-27 19:55:00,mobile,paid_search,True,True,True,False,False,False
47417,2026-04-26 23:02:00,mobile,paid_social,True,True,True,False,False,False
47418,2026-04-05 12:44:00,mobile,paid_search,True,True,False,False,False,False
47419,2026-05-03 10:44:00,mobile,organic,True,False,False,False,False,False
47420,2026-04-03 10:05:00,mobile,organic,True,True,False,False,False,False
47421,2026-05-23 14:49:00,desktop,organic,True,True,True,False,False,False
47422,2026-05-26 09:15:00,desktop,paid_social,True,True,False,False,False,False
47423,2026-04-28 02:18:00,mobile,paid_social,True,True,True,True,False,False
47424,2026-05-29 11:35:00,mobile,paid_social,True,True,False,False,False,False
47425,2026-04-13 16:41:00,mobile,paid_search,True,True,True,True,True,True
47426,2026-04-11 12:41:00,desktop,paid_social,True,True,False,False,False,False
47427,2026-05-04 06:11:00,mobile,organic,True,True,True,False,False,False
47428,2026-05-28 13:54:00,tablet,organic,True,True,False,False,False,False
47429,2026-04-08 11:29:00,desktop,paid_social,True,True,False,False,False,False
47430,2026-05-23 10:17:00,mobile,direct,True,True,True,True,True,True
47431,2026-05-24 16:43:00,mobile,organic,True,True,True,True,False,False
47432,2026-04-12 10:41:00,mobile,organic,True,True,True,False,False,False
47433,2026-04-07 14:33:00,desktop,paid_social,True,True,False,False,False,False
47434,2026-04-23 16:24:00,mobile,organic,True,False,False,False,False,False
47435,2026-04-04 09:29:00,desktop,organic,True,False,False,False,False,False
47436,2026-05-07 19:33:00,desktop,organic,True,True,True,False,False,False
47437,2026-04-29 15:21:00,mobile,paid_search,True,True,False,False,False,False
47438,2026-04-27 13:32:00,mobile,paid_social,True,True,False,False,False,False
47439,2026-05-22 12:36:00,desktop,paid_search,True,True,False,False,False,False
47440,2026-04-26 18:05:00,tablet,paid_search,True,True,True,False,False,False
47441,2026-04-04 16:10:00,mobile,paid_social,True,False,False,False,False,False
47442,2026-05-29 19:03:00,mobile,paid_search,True,True,True,True,True,True
47443,2026-04-26 13:09:00,mobile,direct,True,True,True,True,True,False
47444,2026-04-19 19:47:00,desktop,organic,True,True,True,False,False,False
47445,2026-05-10 10:10:00,mobile,paid_search,True,True,True,False,False,False
47446,2026-05-16 17:20:00,tablet,direct,True,False,False,False,False,False
47447,2026-04-13 11:03:00,mobile,organic,True,True,True,False,False,False
47448,2026-04-18 14:54:00,mobile,paid_search,True,False,False,False,False,False
47449,2026-05-17 17:42:00,mobile,direct,True,True,True,False,False,False
47450,2026-05-24 18:10:00,mobile,direct,True,False,False,False,False,False
47451,2026-05-23 13:36:00,desktop,paid_search,True,False,False,False,False,False
47452,2026-04-21 03:21:00,desktop,paid_search,True,True,True,False,False,False
47453,2026-05-24 15:58:00,desktop,paid_search,True,False,False,False,False,False
47454,2026-04-13 18:22:00,desktop,paid_social,True,False,False,False,False,False
47455,2026-04-24 16:50:00,desktop,paid_social,True,True,True,True,False,False
47456,2026-05-29 19:39:00,mobile,organic,True,True,True,False,False,False
47457,2026-05-20 18:57:00,desktop,organic,True,True,True,False,False,False
47458,2026-04-11 08:11:00,mobile,organic,True,False,False,False,False,False
47459,2026-04-20 14:52:00,desktop,direct,True,False,False,False,False,False
47460,2026-04-04 15:30:00,mobile,organic,True,True,True,True,False,False
47461,2026-05-08 14:36:00,desktop,paid_social,True,False,False,False,False,False
47462,2026-05-02 12:22:00,mobile,organic,True,True,True,True,False,False
47463,2026-04-09 17:55:00,mobile,organic,True,True,True,False,False,False
47464,2026-05-26 14:51:00,mobile,organic,True,True,False,False,False,False
47465,2026-04-04 14:27:00,mobile,organic,True,True,False,False,False,False
47466,2026-05-20 21:15:00,mobile,organic,True,False,False,False,False,False
47467,2026-05-12 03:42:00,desktop,paid_social,True,True,True,True,True,True
47468,2026-05-23 17:47:00,mobile,organic,True,True,True,False,False,False
47469,2026-05-09 18:57:00,mobile,direct,True,True,True,False,False,False
47470,2026-05-17 19:50:00,desktop,direct,True,True,True,False,False,False
47471,2026-05-16 13:16:00,mobile,paid_social,True,True,False,False,False,False
47472,2026-04-19 14:24:00,tablet,paid_social,True,True,True,False,False,False
47473,2026-05-06 21:29:00,tablet,email,True,False,False,False,False,False
47474,2026-05-20 08:29:00,desktop,organic,True,True,True,True,False,False
47475,2026-04-12 01:00:00,tablet,paid_search,True,False,False,False,False,False
47476,2026-05-24 01:24:00,mobile,paid_search,True,True,True,True,False,False
47477,2026-05-01 17:53:00,desktop,paid_social,True,True,True,False,False,False
47478,2026-04-28 15:49:00,mobile,organic,True,True,True,False,False,False
47479,2026-04-20 01:02:00,tablet,email,True,True,True,False,False,False
47480,2026-04-10 14:14:00,mobile,paid_social,True,False,False,False,False,False
47481,2026-04-10 19:21:00,desktop,paid_social,True,True,True,False,False,False
47482,2026-04-07 11:37:00,desktop,paid_search,True,True,True,True,False,False
47483,2026-05-21 13:43:00,desktop,paid_search,True,True,True,True,True,True
47484,2026-04-02 15:25:00,tablet,paid_social,True,True,False,False,False,False
47485,2026-05-16 14:31:00,mobile,paid_social,True,False,False,False,False,False
47486,2026-04-14 11:12:00,desktop,organic,True,True,True,True,True,True
47487,2026-04-28 20:45:00,mobile,email,True,False,False,False,False,False
47488,2026-05-19 15:55:00,mobile,direct,True,True,True,True,False,False
47489,2026-05-24 14:17:00,desktop,paid_search,True,True,True,False,False,False
47490,2026-05-25 16:38:00,mobile,paid_social,True,True,False,False,False,False
47491,2026-05-05 12:48:00,mobile,organic,True,True,True,True,True,False
47492,2026-04-07 13:43:00,desktop,organic,True,True,True,False,False,False
47493,2026-04-02 18:02:00,mobile,paid_social,True,True,True,False,False,False
47494,2026-05-30 13:44:00,mobile,paid_social,True,True,True,False,False,False
47495,2026-04-09 04:40:00,desktop,paid_social,True,False,False,False,False,False
47496,2026-04-24 09:00:00,desktop,organic,True,True,True,False,False,False
47497,2026-05-22 17:18:00,mobile,organic,True,True,False,False,False,False
47498,2026-05-10 15:19:00,mobile,organic,True,True,False,False,False,False
47499,2026-05-20 13:03:00,mobile,organic,True,False,False,False,False,False
47500,2026-05-13 17:04:00,tablet,paid_search,True,True,True,False,False,False
47501,2026-04-16 05:13:00,mobile,direct,True,True,True,True,True,True
47502,2026-05-13 22:04:00,mobile,paid_social,True,True,False,False,False,False
47503,2026-04-19 19:08:00,desktop,organic,True,False,False,False,False,False
47504,2026-04-11 23:00:00,mobile,email,True,True,False,False,False,False
47505,2026-05-29 15:11:00,mobile,organic,True,True,True,True,True,True
47506,2026-05-15 13:19:00,mobile,direct,True,True,True,False,False,False
47507,2026-05-18 15:27:00,mobile,organic,True,True,False,False,False,False
47508,2026-04-28 12:13:00,desktop,paid_search,True,True,True,True,True,True
47509,2026-05-28 13:03:00,mobile,organic,True,True,True,True,False,False
47510,2026-04-17 10:39:00,mobile,paid_search,True,True,False,False,False,False
47511,2026-05-02 21:08:00,desktop,paid_social,True,False,False,False,False,False
47512,2026-04-10 13:56:00,desktop,paid_social,True,True,False,False,False,False
47513,2026-04-04 16:38:00,mobile,organic,True,True,True,True,False,False
47514,2026-05-03 16:47:00,desktop,paid_search,True,True,False,False,False,False
47515,2026-04-05 08:17:00,desktop,paid_search,True,True,False,False,False,False
47516,2026-05-06 17:39:00,mobile,organic,True,False,False,False,False,False
47517,2026-04-04 13:34:00,mobile,direct,True,True,False,False,False,False
47518,2026-04-05 16:23:00,desktop,paid_search,True,True,False,False,False,False
47519,2026-05-10 22:48:00,mobile,paid_social,True,True,True,True,True,True
47520,2026-04-15 12:57:00,mobile,direct,True,True,False,False,False,False
47521,2026-04-21 23:40:00,mobile,paid_social,True,True,True,False,False,False
47522,2026-04-26 22:45:00,mobile,paid_social,True,False,False,False,False,False
47523,2026-05-29 21:45:00,mobile,email,True,True,True,False,False,False
47524,2026-05-09 01:34:00,mobile,organic,True,True,True,False,False,False
47525,2026-05-12 18:35:00,desktop,paid_search,True,True,False,False,False,False
47526,2026-05-23 17:39:00,tablet,organic,True,False,False,False,False,False
47527,2026-04-19 10:44:00,mobile,email,True,False,False,False,False,False
47528,2026-05-30 12:28:00,desktop,organic,True,True,True,True,True,True
47529,2026-05-25 16:12:00,tablet,paid_social,True,False,False,False,False,False
47530,2026-05-06 18:49:00,mobile,paid_social,True,True,True,False,False,False
47531,2026-04-15 11:29:00,desktop,paid_social,True,False,False,False,False,False
47532,2026-04-20 10:54:00,mobile,paid_social,True,False,False,False,False,False
47533,2026-04-13 10:11:00,mobile,paid_search,True,True,True,False,False,False
47534,2026-04-01 06:39:00,desktop,paid_social,True,True,True,True,True,True
47535,2026-05-25 05:42:00,desktop,direct,True,True,False,False,False,False
47536,2026-04-04 13:34:00,tablet,email,True,True,False,False,False,False
47537,2026-04-10 16:30:00,mobile,organic,True,False,False,False,False,False
47538,2026-05-29 08:11:00,desktop,paid_social,True,False,False,False,False,False
47539,2026-04-11 06:53:00,desktop,paid_social,True,False,False,False,False,False
47540,2026-05-06 12:34:00,mobile,paid_social,True,False,False,False,False,False
47541,2026-04-06 19:03:00,mobile,organic,True,True,True,True,False,False
47542,2026-04-15 07:15:00,desktop,organic,True,True,True,False,False,False
47543,2026-04-12 20:10:00,desktop,organic,True,False,False,False,False,False
47544,2026-04-12 19:29:00,desktop,organic,True,False,False,False,False,False
47545,2026-05-02 03:48:00,mobile,organic,True,False,False,False,False,False
47546,2026-05-25 10:17:00,desktop,paid_search,True,True,True,True,True,True
47547,2026-05-10 19:15:00,mobile,direct,True,True,False,False,False,False
47548,2026-04-03 07:58:00,mobile,organic,True,True,False,False,False,False
47549,2026-04-22 09:32:00,mobile,paid_search,True,True,True,True,False,False
47550,2026-05-04 07:47:00,mobile,paid_search,True,True,False,False,False,False
47551,2026-05-12 15:35:00,tablet,organic,True,True,True,False,False,False
47552,2026-04-01 14:35:00,mobile,paid_search,True,True,True,False,False,False
47553,2026-05-25 10:28:00,mobile,paid_search,True,True,True,True,True,True
47554,2026-04-30 13:55:00,desktop,paid_search,True,True,False,False,False,False
47555,2026-05-14 18:23:00,mobile,paid_social,True,True,True,False,False,False
47556,2026-05-11 11:11:00,desktop,email,True,True,True,False,False,False
47557,2026-04-22 17:23:00,mobile,paid_social,True,False,False,False,False,False
47558,2026-04-06 13:20:00,desktop,paid_search,True,False,False,False,False,False
47559,2026-05-12 12:34:00,tablet,organic,True,False,False,False,False,False
47560,2026-04-24 16:52:00,tablet,direct,True,True,False,False,False,False
47561,2026-04-02 21:34:00,desktop,direct,True,False,False,False,False,False
47562,2026-05-12 13:43:00,desktop,organic,True,False,False,False,False,False
47563,2026-04-20 10:53:00,desktop,direct,True,False,False,False,False,False
47564,2026-05-17 16:22:00,tablet,organic,True,False,False,False,False,False
47565,2026-04-20 14:21:00,mobile,organic,True,True,False,False,False,False
47566,2026-04-10 14:44:00,mobile,paid_search,True,True,True,False,False,False
47567,2026-04-07 21:18:00,tablet,email,True,True,True,False,False,False
47568,2026-05-23 18:19:00,desktop,email,True,True,True,False,False,False
47569,2026-05-22 12:36:00,mobile,direct,True,True,True,False,False,False
47570,2026-05-26 11:02:00,mobile,direct,True,True,True,False,False,False
47571,2026-05-13 18:34:00,tablet,paid_social,True,True,True,True,False,False
47572,2026-04-27 19:20:00,mobile,paid_social,True,True,True,True,False,False
47573,2026-05-13 14:01:00,mobile,paid_search,True,False,False,False,False,False
47574,2026-04-11 12:13:00,mobile,paid_social,True,False,False,False,False,False
47575,2026-04-16 11:00:00,desktop,paid_social,True,True,True,True,True,True
47576,2026-04-15 19:59:00,mobile,direct,True,True,True,False,False,False
47577,2026-05-04 22:16:00,mobile,paid_social,True,True,True,False,False,False
47578,2026-05-22 16:43:00,mobile,organic,True,True,False,False,False,False
47579,2026-05-05 12:24:00,mobile,direct,True,False,False,False,False,False
47580,2026-05-02 15:21:00,tablet,organic,True,True,False,False,False,False
47581,2026-05-28 14:33:00,mobile,organic,True,True,True,True,False,False
47582,2026-04-23 18:24:00,tablet,paid_social,True,True,True,False,False,False
47583,2026-05-02 19:08:00,mobile,organic,True,False,False,False,False,False
47584,2026-04-24 10:13:00,mobile,paid_social,True,True,True,False,False,False
47585,2026-05-30 13:16:00,tablet,organic,True,True,True,False,False,False
47586,2026-05-04 18:41:00,mobile,paid_search,True,True,True,False,False,False
47587,2026-04-10 08:00:00,mobile,organic,True,False,False,False,False,False
47588,2026-05-26 13:13:00,mobile,paid_search,True,True,False,False,False,False
47589,2026-04-03 14:58:00,mobile,direct,True,False,False,False,False,False
47590,2026-04-22 22:29:00,desktop,paid_search,True,True,True,True,True,True
47591,2026-05-08 20:55:00,desktop,email,True,False,False,False,False,False
47592,2026-04-03 18:03:00,mobile,organic,True,True,False,False,False,False
47593,2026-05-21 09:15:00,mobile,paid_social,True,False,False,False,False,False
47594,2026-04-04 17:42:00,desktop,paid_social,True,True,False,False,False,False
47595,2026-05-19 02:29:00,desktop,paid_search,True,True,True,False,False,False
